Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
NUS: Circuits for Beginners,None,Beginner, English,Free To Audit,https://www.edx.org/learn/circuits/the-national-university-of-singapore-circuits-for-beginners,,We start from the very beginning in electronics. What is voltage? What does it physically mean? What is current? What happens in a circuit and how can things like power consumption be calculated?,edX,Available for Paid verified track with cost $139 USD,6 weeks 2–3 hours per week,Course,Share this courseShare th,None,None,Engineering,"Aaron Danner, "
ArmEducationX: Introduction to Microprocessors,None,Beginner, English,Free To Audit,https://www.edx.org/learn/computer-architecture/arm-education-introduction-to-microprocessors,,"Want to understand how the central processing unit (CPU) of a microprocessor works? How the code you type is actually executed by your computer? Presented by engineers from Arm, this course provides you with an introduction to the central components of processors including:",edX,Available for Paid verified track with cost $49 USD,5 weeks 1–2 hours per week,Course,Starts Feb 27Ends Sep 3En,None,None,Computer Science,"Oli Howson, Visakh Ajith, Suzanne Candanedo, "
PennX: Intellectual Property Law and Policy: Part 1,4.4,Intermediate, English,Free To Audit,https://www.edx.org/learn/intellectual-property/university-of-pennsylvania-intellectual-property-law-and-policy-part-1,,"Can you really get a patent on a rectangular cell phone shape? Do artists and musicians need over a century of copyright protection for their works? Can you trademark red shoe soles? These are some of the questions that U.S. Congress and the courts have addressed in recent years — and in this IP course, we will, too.",edX,Available for Paid verified track with cost $169 USD,6 weeks 2–3 hours per week,Course,"60,798 already enrolled! ",7 ratings,None,Law,"R. Polk Wagner, "
State-Bank-of-India: E-COMMERCE FUNDAMENTALS,None,Beginner, English,Free To Audit,https://www.edx.org/learn/ecommerce/state-bank-of-india-e-commerce-fundamentals,,"The Internet is transforming the world’s economy. It is radically changing how people live, learn, work, play and consume. At the center of this revolution is technology. Technology has moved from the “back office” to the “frontline”. Namely, the interface between the customer and the firm has changed dramatically. Increasingly, technology is shifting the firm’s relationships with its customers from a “face-to-face” to a “screen-to-face” interaction.",edX,Available for Paid verified track with cost $149 USD,5 weeks 2–4 hours per week,Course,Share this courseShare th,None,None,Education & Teacher Training,"VENKATESWARA RAO BAYYA, Gopala Krishna Murthy Nyayapathi, "
SDGAcademyX: The Best Start in Life: Early Childhood Development for Sustainable Development,4.9,Intermediate, English,Free To Audit,https://www.edx.org/learn/child-development/sdg-academy-the-best-start-in-life-early-childhood-development-for-sustainable-development,,What does a successful early childhood care program look like? How has a child’s brain developed at the age of 3? How does nutrition impact the future well-being of a child into adulthood? ,edX,None,8 weeks 2–4 hours per week,Course,"37,357 already enrolled! ",18 ratings,None,Education & Teacher Training,"Hirokazu Yoshikawa, Jack Shonkoff, Aisha Yousafzai, "
"HarvardX: Contemporary China: The People's Republic, Taiwan, and Hong Kong",4.4,Beginner, English,Free To Audit,https://www.edx.org/learn/chinese-history/harvard-university-contemporary-china-the-people-s-republic-taiwan-and-hong-kong,,"Using case studies from the Harvard Business School, this course will cover the contemporary Chinese scene by focusing on five main themes in China’s development: agriculture, entrepreneurship, education, environment, and literature. ",edX,Available for Paid verified track with cost $149 USD,15 weeks 1–3 hours per week,Course,1 year 7 months1 - 3 hour,7 ratings,None,History,"Peter K. Bol, William C. Kirby, "
DelftX: Pre-University Chemistry,None,Beginner, English,Free To Audit,https://www.edx.org/learn/chemistry/delft-university-of-technology-pre-university-chemistry,,"Chemistry is the fundamental discipline that helps us explain properties, structure, and behavior of matter. A solid foundation in chemistry is of importance in addressing today’s challenges with innovative chemical technological solutions. ",edX,Available for Paid verified track with cost $50 USD,5 weeks 4–5 hours per week,Course,Starts Feb 27Ends May 31E,None,None,Chemistry,"Volkert van Steijn, Rienk Eelkema, Robin de Kruijff, "
HarvardX: The Einstein Revolution,4.4,Beginner, English,Free To Audit,https://www.edx.org/learn/humanities/harvard-university-the-einstein-revolution,,"Albert Einstein has become the icon of modern science. Following his scientific, cultural, philosophical, and political trajectory, this course aims to track the changing role of physics in the 20th and 21st centuries. This history course addresses Einstein's engagement with relativity, quantum mechanics, Nazism, nuclear weapons, philosophy, the arts, and technology, and raises basic questions about what it means to understand physics in its broader history.",edX,Available for Paid verified track with cost $149 USD,14 weeks 2–3 hours per week,Course,"42,036 already enrolled! ",8 ratings,None,Humanities,"Peter Galison, Ion Mihailescu, "
UPValenciaX: Bases MatemÃ¡ticas: Ãlgebra,None,Beginner, Spanish,Free To Audit,https://www.edx.org/learn/algebra/universitat-politecnica-de-valencia-bases-matematicas-algebra,,En este curso se recordará lo que es una ecuación con una única incógnita y cómo solucionarla. A partir de ahí se tratarán:,edX,Available for Paid verified track with cost $19 USD,4 weeks 3–4 hours per week,Course,"54,410 already enrolled! ",None,None,Math,"Alicia Herrero Debón, "
LinuxFoundationX: Blockchain: Understanding Its Uses and Implications,4.5,Beginner, English,Free To Audit,https://www.edx.org/learn/blockchain/the-linux-foundation-blockchain-understanding-its-uses-and-implications,,"Blockchain technology is changing how businesses operate. With trust built into blockchain solutions, it is important to understand how this new technology is different and how it works in comparison with technologies of the past.",edX,Available for Paid verified track with cost $189 USD,14 weeks 2–3 hours per week,Course,"109,002 already enrolled!",39 ratings,None,Business & Management,"Bobbi Muscara, Ernesto Lee, Kris Bennett, "
JaverianaX: GestiÃ³n Ã¡gil de proyectos,4.4,Intermediate, Spanish,Free To Audit,https://www.edx.org/learn/agile-project-management/pontificia-universidad-javeriana-gestion-agil-de-proyectos,,"La capacidad estratégica para organizar y administrar recursos, y lograr los objetivos en momentos de cambio constante, la ofrece la disciplina de la gestión de proyectos, pero ahora en un marco de la nueva economía digital, en donde se requieren más y mejores herramientas y conocimientos para la toma de decisiones, es así como la agilidad contribuye a mantener las organizaciones vigentes, anticipándose a los cambios. ",edX,Available for Paid verified track with cost $45 USD,5 weeks 4–5 hours per week,Course,"22,622 already enrolled! ",24 ratings,None,Business & Management,"Gustavo Pinzón, Angela Alicia Rivera Villabon, "
DelftX: FaÃ§ade design and engineering: complexity made simple,4.6,Beginner, English,Free To Audit,https://www.edx.org/learn/engineering/delft-university-of-technology-facade-design-and-engineering-complexity-made-simple,,"The building façade forms the interface between outside conditions and the habitable indoor climate, where we spend most of our time. So its design and construction seriously affect the performance of our buildings in terms of sustainability, energy efficiency, aesthetics and comfort.",edX,Available for Paid verified track with cost $139 USD,6 weeks 3–4 hours per week,Course,"5,974 already enrolled! A",14 ratings,None,Architecture,"Ulrich Knaack, Marcel Bilow, "
GTx: Computing in Python IV: Objects & Algorithms,4.7,Beginner, English,Free To Audit,https://www.edx.org/learn/python/the-georgia-institute-of-technology-computing-in-python-iv-objects-algorithms,,"Complete your introductory knowledge of computer science with this final course on objects and algorithms. Now that you've learned about complex control structures and data structures, learn to develop programs that more intuitively leverage your natural understanding of problems through object-oriented programming. Then, learn to analyze the complexity and efficiency of these programs through algorithms. In addition, certify your broader knowledge of Introduction to Computing with a comprehensive exam. ",edX,Available for Paid verified track with cost $189 USD,5 weeks 9–10 hours per week,Course,"45,309 already enrolled! ",14 ratings,None,Computer Science,"David Joyner, "
IBM: Git and GitHub Basics,None,Beginner, English,Free To Audit,https://www.edx.org/learn/github/ibm-git-and-github-basics,,"Knowing how to work with Version Control Systems Git and GitHub are essential tools for today’s Software Developers, Data Scientists, and Data Engineers. They provide both a version control system and repository, and collaboration capabilities, allowing developers globally to share and collaborate on their projects and practice social coding.",edX,Available for Paid verified track with cost $99 USD,3 weeks 6–8 hours per week,Course,Starts Feb 27Ends Dec 31E,None,None,Computer Science,"Upkar Lidder, Rav Ahuja, "
